role_idx,target_role,education_level_val,branch_match_val,cgpa_norm,experience_years,experience_ratio,core_skill_coverage,secondary_skill_coverage,bonus_skill_count,certification_count,eligibility_score,tier_idx,tier_label
2.0,machine-learning-engineer,0.85,0.75,7.52,3.0,1.5,0.81,0.514,3.0,3.0,89.7,3,Highly Eligible
2.0,machine-learning-engineer,0.45,0.65,6.65,0.5,0.25,0.081,0.155,0.0,0.0,36.7,0,Foundational / Action Required
2.0,machine-learning-engineer,0.65,0.75,6.53,0.0,0.0,0.157,0.04,0.0,0.0,39.0,0,Foundational / Action Required
1.0,data-analyst,0.92,1.0,8.25,0.5,0.5,0.75,0.496,1.0,1.0,78.8,2,Eligible
0.0,python-developer,0.85,1.0,8.31,1.0,0.5,0.472,0.449,1.0,1.0,66.5,1,Partially Eligible
5.0,software-developer,0.92,0.65,8.52,2.0,1.0,0.774,0.393,2.0,1.0,81.8,2,Eligible
1.0,data-analyst,0.85,0.75,7.57,2.0,2.0,0.723,0.319,2.0,1.0,82.3,3,Highly Eligible
2.0,machine-learning-engineer,0.92,1.0,7.38,0.0,0.0,0.526,0.361,1.0,0.0,60.7,1,Partially Eligible
0.0,python-developer,0.85,1.0,7.33,1.0,0.5,0.733,0.364,4.0,0.0,78.9,2,Eligible
5.0,software-developer,0.92,0.75,8.14,5.0,2.5,0.87,0.665,3.0,2.0,91.9,3,Highly Eligible
4.0,web-developer,0.85,0.75,6.87,1.0,1.0,0.602,0.276,1.0,1.0,67.6,1,Partially Eligible
5.0,software-developer,0.92,1.0,8.46,2.0,1.0,0.733,0.547,3.0,2.0,90.5,3,Highly Eligible
1.0,data-analyst,0.85,1.0,8.56,5.0,3.0,0.709,0.574,5.0,2.0,83.2,3,Highly Eligible
1.0,data-analyst,0.85,1.0,7.0,2.0,2.0,0.583,0.255,3.0,2.0,79.7,2,Eligible
1.0,data-analyst,1.0,1.0,8.02,4.0,3.0,0.935,0.406,5.0,2.0,99.0,3,Highly Eligible
5.0,software-developer,0.92,0.75,7.64,2.0,1.0,0.401,0.523,3.0,0.0,66.6,1,Partially Eligible
3.0,data-scientist,0.92,0.75,8.36,4.0,2.0,0.92,0.554,4.0,2.0,96.4,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,7.17,1.0,0.5,0.48,0.315,2.0,1.0,63.2,1,Partially Eligible
5.0,software-developer,0.85,0.75,5.87,0.5,0.25,0.083,0.154,0.0,0.0,43.0,0,Foundational / Action Required
4.0,web-developer,0.85,0.75,6.28,2.0,2.0,0.745,0.315,3.0,0.0,80.1,2,Eligible
4.0,web-developer,0.85,0.75,8.04,5.0,3.0,1.0,0.442,3.0,2.0,94.2,3,Highly Eligible
4.0,web-developer,0.85,1.0,8.64,0.0,0.0,0.402,0.309,3.0,1.0,69.2,2,Eligible
2.0,machine-learning-engineer,1.0,1.0,8.18,4.0,2.0,0.898,0.802,4.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,1.0,1.0,8.8,4.0,2.0,0.836,0.94,4.0,3.0,97.9,3,Highly Eligible
1.0,data-analyst,0.92,0.75,7.99,3.0,3.0,1.0,0.647,3.0,2.0,96.2,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,6.42,1.0,0.5,0.759,0.456,1.0,1.0,72.1,2,Eligible
1.0,data-analyst,0.85,0.65,6.91,2.0,2.0,0.77,0.15,2.0,2.0,78.5,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,7.56,0.0,0.0,0.35,0.6,2.0,1.0,59.1,1,Partially Eligible
1.0,data-analyst,0.85,1.0,8.19,3.0,3.0,0.924,0.719,2.0,3.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,5.36,0.0,0.0,0.429,0.113,0.0,0.0,49.9,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,7.45,2.5,1.25,0.726,0.326,1.0,1.0,82.7,3,Highly Eligible
5.0,software-developer,0.85,1.0,8.05,0.0,0.0,0.799,0.286,3.0,0.0,79.5,2,Eligible
4.0,web-developer,0.92,1.0,9.39,4.0,3.0,0.957,0.818,5.0,4.0,99.0,3,Highly Eligible
1.0,data-analyst,0.85,1.0,7.76,1.0,1.0,0.732,0.6,2.0,0.0,75.6,2,Eligible
2.0,machine-learning-engineer,0.85,0.75,6.8,0.0,0.0,0.141,0.0,1.0,0.0,41.3,0,Foundational / Action Required
0.0,python-developer,0.85,0.65,6.49,1.0,0.5,0.582,0.518,2.0,0.0,66.3,1,Partially Eligible
0.0,python-developer,0.92,1.0,7.69,2.0,1.0,0.763,0.331,2.0,1.0,82.2,3,Highly Eligible
4.0,web-developer,1.0,1.0,8.91,4.0,3.0,0.904,0.899,6.0,4.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,7.7,1.5,0.75,0.4,0.251,2.0,1.0,68.0,1,Partially Eligible
5.0,software-developer,0.92,1.0,9.41,4.0,2.0,0.986,0.911,4.0,4.0,99.0,3,Highly Eligible
1.0,data-analyst,0.85,1.0,8.31,0.5,0.5,0.577,0.385,2.0,2.0,78.8,2,Eligible
5.0,software-developer,0.85,1.0,7.19,0.0,0.0,0.8,0.328,2.0,0.0,77.7,2,Eligible
3.0,data-scientist,0.45,0.75,5.99,0.0,0.0,0.126,0.129,0.0,0.0,34.1,0,Foundational / Action Required
0.0,python-developer,0.92,0.75,7.25,1.0,0.5,0.849,0.262,3.0,0.0,80.4,2,Eligible
0.0,python-developer,0.85,1.0,8.43,4.0,2.0,0.779,0.646,4.0,2.0,92.8,3,Highly Eligible
4.0,web-developer,0.65,0.35,7.92,0.0,0.0,0.35,0.021,0.0,0.0,48.0,0,Foundational / Action Required
2.0,machine-learning-engineer,1.0,1.0,8.56,3.0,1.5,0.87,0.893,4.0,3.0,97.7,3,Highly Eligible
3.0,data-scientist,0.92,1.0,7.85,2.0,1.0,0.6,0.44,4.0,3.0,90.2,3,Highly Eligible
3.0,data-scientist,0.85,0.75,7.54,1.0,0.5,0.831,0.316,3.0,0.0,77.7,2,Eligible
3.0,data-scientist,0.85,1.0,7.34,1.5,0.75,0.595,0.605,3.0,0.0,77.9,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,8.61,1.0,0.5,0.454,0.694,2.0,2.0,69.1,2,Eligible
1.0,data-analyst,0.85,0.75,9.2,1.5,1.5,0.532,0.293,2.0,0.0,74.6,2,Eligible
0.0,python-developer,0.65,0.75,6.02,1.0,0.5,0.271,0.185,1.0,0.0,46.5,0,Foundational / Action Required
2.0,machine-learning-engineer,0.45,0.35,5.76,0.0,0.0,0.355,0.203,0.0,0.0,39.9,0,Foundational / Action Required
3.0,data-scientist,0.85,1.0,7.77,0.0,0.0,0.582,0.312,2.0,1.0,68.2,2,Eligible
0.0,python-developer,0.85,1.0,8.11,2.0,1.0,0.85,0.228,2.0,1.0,88.8,3,Highly Eligible
0.0,python-developer,0.85,0.35,6.55,0.0,0.0,0.431,0.0,0.0,0.0,53.6,1,Partially Eligible
3.0,data-scientist,0.85,1.0,8.66,0.0,0.0,0.577,0.525,2.0,2.0,73.0,2,Eligible
3.0,data-scientist,0.85,1.0,8.65,1.0,0.5,0.581,0.35,2.0,1.0,71.7,2,Eligible
0.0,python-developer,0.85,1.0,7.87,4.0,2.0,0.849,0.732,3.0,1.0,89.8,3,Highly Eligible
4.0,web-developer,0.65,1.0,6.0,1.0,1.0,0.665,0.627,2.0,3.0,83.8,3,Highly Eligible
5.0,software-developer,0.85,1.0,7.51,0.0,0.0,0.519,0.401,2.0,0.0,69.8,2,Eligible
5.0,software-developer,0.92,0.75,7.69,0.0,0.0,0.707,0.289,2.0,1.0,72.8,2,Eligible
0.0,python-developer,0.85,1.0,6.46,1.5,0.75,0.85,0.606,2.0,0.0,80.4,2,Eligible
1.0,data-analyst,0.85,1.0,7.59,2.0,2.0,0.453,0.571,2.0,1.0,68.4,2,Eligible
1.0,data-analyst,0.85,0.35,6.27,0.0,0.0,0.343,0.0,1.0,0.0,49.4,0,Foundational / Action Required
4.0,web-developer,0.85,0.35,7.71,0.0,0.0,0.338,0.0,1.0,0.0,48.8,0,Foundational / Action Required
2.0,machine-learning-engineer,0.92,1.0,8.64,3.0,1.5,0.977,0.994,4.0,4.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.56,0.0,0.0,0.506,0.387,2.0,0.0,61.2,1,Partially Eligible
1.0,data-analyst,0.92,0.75,8.84,0.0,0.0,0.676,0.36,2.0,1.0,73.7,2,Eligible
0.0,python-developer,0.85,1.0,6.5,1.0,0.5,0.453,0.469,3.0,1.0,69.3,2,Eligible
4.0,web-developer,0.85,1.0,8.67,4.0,3.0,0.775,0.714,3.0,1.0,83.1,3,Highly Eligible
3.0,data-scientist,0.85,0.65,7.72,2.0,1.0,0.671,0.198,2.0,1.0,80.1,2,Eligible
4.0,web-developer,0.92,1.0,9.26,4.0,3.0,0.936,0.808,3.0,4.0,99.0,3,Highly Eligible
4.0,web-developer,0.85,1.0,7.52,2.0,2.0,0.423,0.553,4.0,1.0,74.1,2,Eligible
4.0,web-developer,0.92,1.0,9.22,1.0,1.0,0.65,0.218,2.0,0.0,81.8,2,Eligible
1.0,data-analyst,0.85,0.75,8.78,1.0,1.0,0.635,0.513,3.0,0.0,70.5,2,Eligible
4.0,web-developer,0.92,0.75,8.47,2.0,2.0,0.838,0.668,3.0,2.0,86.2,3,Highly Eligible
3.0,data-scientist,0.92,1.0,8.97,5.0,2.5,0.908,0.612,3.0,4.0,99.0,3,Highly Eligible
3.0,data-scientist,0.92,1.0,9.74,5.0,2.5,0.801,0.897,4.0,3.0,97.7,3,Highly Eligible
3.0,data-scientist,0.92,1.0,7.52,1.5,0.75,0.559,0.605,3.0,2.0,76.0,2,Eligible
2.0,machine-learning-engineer,0.92,1.0,9.17,4.0,2.0,0.958,0.74,5.0,3.0,99.0,3,Highly Eligible
4.0,web-developer,0.85,1.0,9.3,0.5,0.5,0.35,0.358,2.0,1.0,66.1,1,Partially Eligible
3.0,data-scientist,0.85,1.0,8.77,3.0,1.5,0.862,0.824,4.0,2.0,95.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,7.65,0.5,0.25,0.418,0.452,1.0,1.0,60.6,1,Partially Eligible
4.0,web-developer,0.85,1.0,6.33,1.5,1.5,0.798,0.307,4.0,0.0,86.5,3,Highly Eligible
4.0,web-developer,0.85,0.75,8.35,2.0,2.0,0.526,0.472,1.0,0.0,62.6,1,Partially Eligible
0.0,python-developer,0.65,1.0,7.75,2.0,1.0,0.614,0.415,3.0,3.0,82.1,3,Highly Eligible
4.0,web-developer,0.65,1.0,9.01,2.5,2.5,0.729,0.448,2.0,1.0,78.4,2,Eligible
5.0,software-developer,0.85,0.75,6.85,1.0,0.5,0.646,0.312,2.0,3.0,80.1,2,Eligible
0.0,python-developer,0.85,1.0,8.26,1.0,0.5,0.586,0.244,1.0,0.0,70.5,2,Eligible
1.0,data-analyst,0.85,0.65,6.16,0.0,0.0,0.013,0.0,0.0,0.0,34.6,0,Foundational / Action Required
5.0,software-developer,0.92,1.0,9.33,5.0,2.5,0.723,0.586,4.0,3.0,90.3,3,Highly Eligible
1.0,data-analyst,0.65,0.35,8.0,0.5,0.5,0.333,0.0,0.0,1.0,51.8,0,Foundational / Action Required
2.0,machine-learning-engineer,0.65,0.35,6.38,0.0,0.0,0.385,0.198,0.0,0.0,46.2,0,Foundational / Action Required
5.0,software-developer,0.92,1.0,8.8,3.0,1.5,0.769,0.51,4.0,2.0,90.2,3,Highly Eligible
0.0,python-developer,0.92,1.0,7.89,2.0,1.0,0.745,0.504,2.0,2.0,87.3,3,Highly Eligible
1.0,data-analyst,0.85,1.0,7.44,0.0,0.0,0.681,0.317,3.0,0.0,72.6,2,Eligible
1.0,data-analyst,0.85,1.0,8.39,0.5,0.5,0.35,0.187,2.0,0.0,60.0,1,Partially Eligible
1.0,data-analyst,0.85,1.0,8.31,0.0,0.0,0.437,0.353,2.0,2.0,64.4,1,Partially Eligible
4.0,web-developer,1.0,1.0,8.51,4.0,3.0,1.0,0.816,4.0,2.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,0.35,5.71,0.5,0.25,0.182,0.025,0.0,0.0,44.6,0,Foundational / Action Required
1.0,data-analyst,0.85,0.65,5.57,0.0,0.0,0.157,0.067,2.0,1.0,48.9,0,Foundational / Action Required
0.0,python-developer,0.45,0.75,7.03,0.0,0.0,0.015,0.114,0.0,0.0,33.0,0,Foundational / Action Required
3.0,data-scientist,0.92,1.0,8.57,0.0,0.0,0.413,0.46,2.0,2.0,65.9,1,Partially Eligible
3.0,data-scientist,0.85,0.75,7.06,1.5,0.75,0.508,0.505,3.0,0.0,69.6,2,Eligible
5.0,software-developer,0.65,1.0,7.58,1.0,0.5,0.615,0.485,3.0,2.0,71.7,2,Eligible
4.0,web-developer,0.92,1.0,8.35,0.0,0.0,0.35,0.503,2.0,2.0,64.3,1,Partially Eligible
3.0,data-scientist,0.85,1.0,6.0,1.0,0.5,0.622,0.268,1.0,1.0,70.6,2,Eligible
2.0,machine-learning-engineer,0.92,1.0,8.13,0.5,0.25,0.791,0.541,2.0,0.0,78.9,2,Eligible
0.0,python-developer,0.65,0.75,7.99,2.5,1.25,0.423,0.639,2.0,1.0,63.0,1,Partially Eligible
1.0,data-analyst,1.0,1.0,8.65,5.0,3.0,0.997,0.764,4.0,4.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,8.17,4.0,2.0,0.829,0.639,5.0,1.0,88.5,3,Highly Eligible
5.0,software-developer,0.85,1.0,7.75,0.0,0.0,0.627,0.128,2.0,0.0,71.3,2,Eligible
2.0,machine-learning-engineer,0.65,0.35,7.9,0.0,0.0,0.131,0.249,0.0,0.0,39.7,0,Foundational / Action Required
5.0,software-developer,0.85,1.0,6.64,1.5,0.75,0.641,0.208,3.0,1.0,72.7,2,Eligible
3.0,data-scientist,0.92,1.0,9.69,5.0,2.5,0.888,0.722,4.0,2.0,99.0,3,Highly Eligible
0.0,python-developer,0.92,1.0,9.17,4.0,2.0,0.979,0.946,5.0,2.0,99.0,3,Highly Eligible
5.0,software-developer,0.85,0.75,8.75,0.0,0.0,0.594,0.46,2.0,0.0,68.8,2,Eligible
1.0,data-analyst,0.92,1.0,8.37,4.0,3.0,0.713,0.9,5.0,1.0,89.9,3,Highly Eligible
2.0,machine-learning-engineer,0.92,1.0,9.53,6.0,3.0,0.894,1.0,5.0,4.0,99.0,3,Highly Eligible
5.0,software-developer,0.85,0.65,5.0,0.0,0.0,0.029,0.107,2.0,0.0,40.1,0,Foundational / Action Required
4.0,web-developer,0.92,1.0,9.03,5.0,3.0,1.0,0.63,4.0,2.0,99.0,3,Highly Eligible
5.0,software-developer,0.92,1.0,7.57,0.0,0.0,0.669,0.208,2.0,0.0,71.4,2,Eligible
1.0,data-analyst,0.85,0.75,7.64,0.0,0.0,0.613,0.387,3.0,0.0,68.0,1,Partially Eligible
3.0,data-scientist,0.92,1.0,8.98,0.0,0.0,0.729,0.304,3.0,0.0,81.8,2,Eligible
0.0,python-developer,0.92,1.0,7.23,0.0,0.0,0.557,0.177,3.0,2.0,77.7,2,Eligible
4.0,web-developer,0.85,1.0,7.68,2.0,2.0,0.745,0.771,3.0,2.0,87.3,3,Highly Eligible
1.0,data-analyst,0.92,1.0,8.67,3.0,3.0,1.0,0.595,3.0,2.0,99.0,3,Highly Eligible
5.0,software-developer,0.45,0.75,5.0,0.0,0.0,0.176,0.162,0.0,0.0,33.8,0,Foundational / Action Required
1.0,data-analyst,0.85,0.75,7.74,2.0,2.0,0.595,0.7,2.0,0.0,70.2,2,Eligible
2.0,machine-learning-engineer,0.85,0.75,7.65,0.0,0.0,0.717,0.387,3.0,2.0,79.2,2,Eligible
1.0,data-analyst,0.85,1.0,8.44,0.0,0.0,0.648,0.531,2.0,0.0,70.6,2,Eligible
0.0,python-developer,0.85,0.75,7.51,0.0,0.0,0.395,0.126,1.0,0.0,54.7,1,Partially Eligible
0.0,python-developer,0.85,1.0,7.04,2.0,1.0,0.591,0.612,2.0,1.0,71.9,2,Eligible
1.0,data-analyst,0.92,1.0,8.04,5.0,3.0,0.6,0.648,2.0,2.0,79.2,2,Eligible
2.0,machine-learning-engineer,0.65,1.0,7.35,0.0,0.0,0.235,0.019,0.0,0.0,48.5,0,Foundational / Action Required
4.0,web-developer,0.65,0.35,5.92,0.5,0.5,0.156,0.3,0.0,0.0,39.3,0,Foundational / Action Required
5.0,software-developer,0.85,0.35,6.75,0.0,0.0,0.13,0.075,0.0,0.0,35.9,0,Foundational / Action Required
4.0,web-developer,0.85,1.0,6.79,1.5,1.5,0.423,0.324,1.0,0.0,65.3,1,Partially Eligible
2.0,machine-learning-engineer,0.85,1.0,8.3,0.0,0.0,0.648,0.38,3.0,2.0,71.0,2,Eligible
3.0,data-scientist,0.92,1.0,8.66,5.0,2.5,0.947,0.749,5.0,2.0,97.9,3,Highly Eligible
0.0,python-developer,0.45,0.35,5.89,1.0,0.5,0.115,0.026,0.0,1.0,36.3,0,Foundational / Action Required
3.0,data-scientist,0.85,1.0,8.4,2.0,1.0,0.741,0.15,3.0,2.0,92.0,3,Highly Eligible
5.0,software-developer,0.85,0.35,7.36,0.0,0.0,0.19,0.0,0.0,0.0,43.6,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,1.0,7.69,0.0,0.0,0.489,0.6,1.0,1.0,65.5,1,Partially Eligible
5.0,software-developer,0.92,1.0,8.99,0.5,0.25,0.504,0.204,3.0,0.0,65.6,1,Partially Eligible
3.0,data-scientist,0.65,0.75,6.53,0.0,0.0,0.203,0.119,1.0,0.0,38.9,0,Foundational / Action Required
2.0,machine-learning-engineer,0.45,0.65,6.76,1.0,0.5,0.29,0.043,2.0,0.0,47.9,0,Foundational / Action Required
4.0,web-developer,0.92,1.0,7.7,3.0,3.0,0.82,0.827,4.0,4.0,96.5,3,Highly Eligible
4.0,web-developer,0.85,1.0,6.18,0.0,0.0,0.237,0.105,1.0,1.0,51.3,0,Foundational / Action Required
3.0,data-scientist,0.85,1.0,7.77,0.0,0.0,0.75,0.345,1.0,0.0,75.1,2,Eligible
3.0,data-scientist,0.85,0.35,5.85,0.0,0.0,0.077,0.264,0.0,0.0,36.9,0,Foundational / Action Required
0.0,python-developer,0.85,0.75,7.02,1.0,0.5,0.655,0.704,3.0,2.0,75.0,2,Eligible
4.0,web-developer,0.85,0.65,7.74,1.0,1.0,0.705,0.461,2.0,0.0,76.0,2,Eligible
0.0,python-developer,0.92,1.0,8.99,4.0,2.0,0.888,0.875,3.0,2.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,1.0,7.41,0.0,0.0,0.524,0.434,3.0,2.0,70.2,2,Eligible
5.0,software-developer,0.85,1.0,8.62,0.5,0.25,0.627,0.394,2.0,2.0,77.1,2,Eligible
2.0,machine-learning-engineer,1.0,1.0,8.51,5.0,2.5,0.871,0.924,3.0,2.0,95.7,3,Highly Eligible
4.0,web-developer,0.85,1.0,9.23,2.0,2.0,0.63,0.626,5.0,2.0,90.3,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,7.32,0.0,0.0,0.562,0.112,1.0,1.0,65.7,1,Partially Eligible
0.0,python-developer,0.92,1.0,9.19,4.0,2.0,0.907,0.725,4.0,4.0,99.0,3,Highly Eligible
0.0,python-developer,0.92,0.75,7.48,2.5,1.25,0.761,0.383,3.0,2.0,87.8,3,Highly Eligible
1.0,data-analyst,0.85,0.75,7.75,0.0,0.0,0.605,0.565,3.0,2.0,67.7,1,Partially Eligible
5.0,software-developer,0.85,1.0,6.83,0.0,0.0,0.8,0.1,2.0,1.0,77.9,2,Eligible
4.0,web-developer,0.85,0.75,8.41,2.0,2.0,0.938,0.426,4.0,2.0,98.9,3,Highly Eligible
4.0,web-developer,0.85,1.0,8.0,3.0,3.0,0.708,0.836,4.0,2.0,89.9,3,Highly Eligible
0.0,python-developer,0.85,0.75,8.66,4.0,2.0,0.81,0.9,5.0,2.0,94.5,3,Highly Eligible
5.0,software-developer,0.92,1.0,7.72,0.0,0.0,0.35,0.497,1.0,1.0,58.9,1,Partially Eligible
2.0,machine-learning-engineer,0.85,0.65,6.09,0.0,0.0,0.217,0.08,1.0,0.0,44.2,0,Foundational / Action Required
4.0,web-developer,0.85,0.75,7.15,2.0,2.0,0.54,0.186,1.0,2.0,74.1,2,Eligible
0.0,python-developer,0.92,1.0,7.91,4.0,2.0,0.916,0.53,3.0,1.0,96.3,3,Highly Eligible
1.0,data-analyst,0.85,0.35,6.46,0.5,0.5,0.103,0.167,0.0,0.0,44.7,0,Foundational / Action Required
3.0,data-scientist,0.92,0.75,7.45,2.5,1.25,0.651,0.323,3.0,0.0,81.4,2,Eligible
4.0,web-developer,0.85,0.75,8.85,0.0,0.0,0.444,0.421,2.0,0.0,59.4,1,Partially Eligible
5.0,software-developer,0.85,0.65,7.24,1.5,0.75,0.4,0.473,2.0,0.0,58.0,1,Partially Eligible
3.0,data-scientist,0.45,0.35,6.2,0.0,0.0,0.074,0.0,0.0,0.0,32.3,0,Foundational / Action Required
2.0,machine-learning-engineer,0.92,1.0,7.48,5.0,2.5,0.633,0.838,2.0,3.0,88.6,3,Highly Eligible
1.0,data-analyst,0.85,0.75,7.7,1.5,1.5,0.746,0.434,3.0,1.0,81.3,2,Eligible
4.0,web-developer,0.85,1.0,6.25,1.5,1.5,0.719,0.319,2.0,1.0,81.8,2,Eligible
3.0,data-scientist,0.92,0.75,6.72,0.0,0.0,0.7,0.378,3.0,2.0,82.8,3,Highly Eligible
5.0,software-developer,0.85,0.75,7.07,1.5,0.75,0.645,0.388,3.0,1.0,71.4,2,Eligible
3.0,data-scientist,0.85,1.0,8.51,1.0,0.5,0.35,0.317,2.0,2.0,65.7,1,Partially Eligible
0.0,python-developer,0.92,1.0,8.2,5.0,2.5,0.774,0.819,4.0,2.0,94.2,3,Highly Eligible
3.0,data-scientist,0.85,1.0,9.11,4.0,2.0,1.0,0.642,4.0,1.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,9.07,2.0,1.0,0.609,0.678,3.0,2.0,80.8,2,Eligible
3.0,data-scientist,0.92,1.0,8.14,5.0,2.5,0.6,0.59,3.0,3.0,83.1,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,8.28,3.0,1.5,0.774,0.647,3.0,3.0,90.8,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.65,8.05,1.5,0.75,0.578,0.617,4.0,0.0,67.8,1,Partially Eligible
5.0,software-developer,0.92,0.75,8.22,2.0,1.0,0.823,0.158,3.0,0.0,80.8,2,Eligible
0.0,python-developer,0.85,0.75,7.95,1.0,0.5,0.617,0.389,1.0,1.0,67.4,1,Partially Eligible
1.0,data-analyst,0.85,1.0,8.57,5.0,3.0,0.653,0.537,2.0,2.0,82.6,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,7.61,4.0,2.0,0.646,0.854,2.0,3.0,84.7,3,Highly Eligible
3.0,data-scientist,0.45,0.65,6.15,0.0,0.0,0.275,0.0,1.0,0.0,40.2,0,Foundational / Action Required
5.0,software-developer,0.65,0.75,7.44,0.0,0.0,0.027,0.0,1.0,0.0,37.7,0,Foundational / Action Required
3.0,data-scientist,0.92,0.75,6.85,0.0,0.0,0.354,0.38,1.0,1.0,57.0,1,Partially Eligible
2.0,machine-learning-engineer,0.92,0.75,7.62,1.5,0.75,0.85,0.15,3.0,1.0,85.0,3,Highly Eligible
5.0,software-developer,0.92,1.0,9.2,5.0,2.5,0.933,0.816,4.0,3.0,99.0,3,Highly Eligible
3.0,data-scientist,0.65,0.35,6.65,0.0,0.0,0.401,0.073,2.0,0.0,52.0,0,Foundational / Action Required
4.0,web-developer,0.45,0.65,6.03,1.0,1.0,0.349,0.0,0.0,0.0,46.7,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,8.79,5.0,2.5,0.643,0.412,5.0,2.0,88.6,3,Highly Eligible
3.0,data-scientist,0.85,0.75,8.27,1.0,0.5,0.718,0.283,1.0,1.0,73.9,2,Eligible
0.0,python-developer,1.0,1.0,9.37,5.0,2.5,0.89,0.703,4.0,3.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,7.49,0.0,0.0,0.697,0.282,2.0,1.0,70.7,2,Eligible
2.0,machine-learning-engineer,0.92,1.0,9.03,3.0,1.5,0.663,0.568,3.0,1.0,81.0,2,Eligible
2.0,machine-learning-engineer,0.92,0.75,8.35,2.0,1.0,0.782,0.554,3.0,3.0,90.5,3,Highly Eligible
0.0,python-developer,0.85,1.0,9.23,4.0,2.0,0.83,0.73,3.0,4.0,94.3,3,Highly Eligible
3.0,data-scientist,0.92,0.75,7.28,2.5,1.25,0.723,0.411,3.0,1.0,79.2,2,Eligible
4.0,web-developer,0.92,0.75,7.14,2.0,2.0,0.62,0.2,1.0,1.0,79.1,2,Eligible
0.0,python-developer,0.45,0.65,6.09,0.0,0.0,0.138,0.086,0.0,0.0,31.5,0,Foundational / Action Required
5.0,software-developer,0.85,0.75,8.1,1.0,0.5,0.584,0.32,3.0,1.0,71.2,2,Eligible
4.0,web-developer,0.92,0.75,7.27,2.0,2.0,0.493,0.515,3.0,1.0,78.3,2,Eligible
3.0,data-scientist,0.85,1.0,8.78,5.0,2.5,0.664,0.847,4.0,1.0,82.6,3,Highly Eligible
3.0,data-scientist,0.85,1.0,7.55,1.0,0.5,0.607,0.15,1.0,1.0,74.5,2,Eligible
0.0,python-developer,0.85,1.0,8.11,0.5,0.25,0.59,0.244,1.0,1.0,68.1,2,Eligible
1.0,data-analyst,1.0,1.0,9.16,4.0,3.0,0.989,0.709,3.0,3.0,99.0,3,Highly Eligible
4.0,web-developer,0.85,1.0,7.86,0.0,0.0,0.35,0.526,2.0,1.0,58.7,1,Partially Eligible
2.0,machine-learning-engineer,0.92,1.0,7.77,5.0,2.5,0.685,0.553,2.0,1.0,82.8,3,Highly Eligible
4.0,web-developer,0.85,1.0,6.74,1.5,1.5,0.482,0.427,3.0,1.0,74.8,2,Eligible
3.0,data-scientist,0.45,0.65,5.77,0.0,0.0,0.284,0.064,1.0,0.0,42.9,0,Foundational / Action Required
5.0,software-developer,0.85,1.0,6.79,1.0,0.5,0.4,0.516,4.0,1.0,64.3,1,Partially Eligible
3.0,data-scientist,0.45,0.65,5.72,0.0,0.0,0.108,0.102,1.0,0.0,31.6,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,6.0,2.0,1.0,0.494,0.26,1.0,0.0,68.3,2,Eligible
1.0,data-analyst,0.65,0.35,7.46,0.0,0.0,0.107,0.178,0.0,0.0,39.0,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,0.75,8.79,4.0,2.0,0.805,0.729,3.0,2.0,86.6,3,Highly Eligible
4.0,web-developer,0.85,1.0,8.76,2.0,2.0,0.977,0.645,3.0,3.0,99.0,3,Highly Eligible
1.0,data-analyst,0.85,1.0,8.6,3.0,3.0,0.735,0.511,2.0,3.0,88.7,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.65,7.7,2.0,1.0,0.567,0.417,1.0,3.0,75.0,2,Eligible
3.0,data-scientist,1.0,1.0,9.13,4.0,2.0,1.0,0.719,5.0,2.0,99.0,3,Highly Eligible
5.0,software-developer,0.85,0.75,8.52,0.5,0.25,0.573,0.483,2.0,0.0,70.2,2,Eligible
3.0,data-scientist,0.85,0.75,7.88,3.0,1.5,0.865,0.798,3.0,3.0,94.7,3,Highly Eligible
0.0,python-developer,0.85,0.75,7.14,0.0,0.0,0.8,0.391,2.0,2.0,82.5,3,Highly Eligible
0.0,python-developer,0.85,1.0,7.18,0.0,0.0,0.611,0.1,1.0,2.0,69.2,2,Eligible
